t_s,poolPct
103.9,259.6
104.0,226.4
104.1,161.1
104.2,259.1
104.3,264.0
104.4,242.0
104.5,211.7
104.6,265.0
104.7,200.4
104.8,256.7
104.9,264.9
105.0,256.1
105.1,173.4
105.2,140.2
105.3,245.8
105.4,212.8
105.5,335.1
105.6,255.0
105.7,214.2
105.8,135.7
105.9,224.5
106.0,231.0
106.1,161.3
106.2,141.8
106.3,296.0
106.4,187.5
106.5,300.9
106.6,300.9
106.7,250.8
106.8,226.9
106.9,268.2
107.0,235.2
107.1,184.5
107.2,210.7
107.3,259.7
107.4,205.3
107.5,312.1
107.6,288.0
107.7,236.9
107.8,210.3
107.9,229.3
108.0,256.9
108.1,181.6
108.2,155.1
108.3,264.1
108.4,242.3
108.5,286.9
108.6,295.6
108.7,186.8
108.8,121.0
108.9,172.6
109.0,176.3
109.1,137.1
109.2,175.9
109.3,222.1
109.4,240.4
109.5,300.1
109.6,300.1
109.7,220.0
109.8,137.1
109.9,121.6
110.0,121.6
110.1,151.4
110.2,253.6
110.3,301.0
110.4,332.8
110.5,321.7
110.6,281.2
110.7,267.0
110.8,255.2
110.9,256.5
111.0,219.6
111.1,167.4
111.2,198.7
111.3,250.6
111.4,274.8
111.5,304.6
111.6,228.0
111.7,166.0
111.8,119.9
111.9,177.9
112.0,207.6
112.1,163.3
112.2,167.9
112.3,250.4
112.4,283.9
112.5,375.4
112.6,272.3
112.7,189.3
112.8,109.0
112.9,161.8
113.0,196.9
113.1,166.0
113.2,189.2
113.3,293.2
113.4,262.6
113.5,336.0
113.6,297.4
113.7,241.5
113.8,145.9
113.9,269.8
114.0,192.8
114.1,213.1
114.2,236.3
114.3,285.8
114.4,213.5
114.5,293.1
114.6,294.8
114.7,254.8
114.8,223.2
114.9,233.8
115.0,237.2
115.1,206.4
115.2,198.8
115.3,267.4
115.4,314.1
115.5,347.6
115.6,307.6
115.7,189.4
115.8,131.1
115.9,241.4
116.0,171.8
116.1,147.4
116.2,244.1
116.3,221.1
116.4,171.0
116.5,261.7
116.6,277.7
116.7,225.3
116.8,225.9
116.9,249.8
117.0,236.9
117.1,163.7
117.2,176.9
117.3,255.9
117.4,228.3
117.5,257.0
117.6,289.5
117.7,245.3
117.8,230.7
117.9,321.0
118.0,277.2
118.1,194.0
118.2,198.9
118.3,199.0
118.4,192.2
118.5,277.3
118.6,257.9
118.7,250.1
118.8,136.3
118.9,315.3
119.0,196.4
119.1,114.7
119.2,184.2
119.3,200.1
119.4,247.4
119.5,316.6
119.6,268.2
119.7,143.3
119.8,204.3
119.9,201.8
120.0,187.8
120.1,103.6
120.2,125.3
120.3,199.4
120.4,187.2
120.5,234.8
120.6,257.0
120.7,154.4
120.8,151.1
120.9,242.6
121.0,188.8
121.1,135.9
121.2,127.3
121.3,184.0
121.4,239.0
121.5,280.9
121.6,278.0
121.7,131.1
121.8,57.2
121.9,230.2
