t_s,poolPct
120.7,203.9
120.8,133.9
120.9,109.6
121.0,187.6
121.1,229.1
121.2,242.0
121.3,203.7
121.4,116.3
121.5,57.6
121.6,141.9
121.7,182.4
121.8,128.4
121.9,95.8
122.0,158.1
122.1,167.0
122.2,224.0
122.3,217.4
122.4,155.0
122.5,108.6
